Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,Flights_2017,Flights_2018,Flights_2016,Value_Class,Churn_Grade
358792,Canada,Alberta,Calgary,T3E 2V9,Female,College,73455.0,Divorced,Nova,8714.92,Standard,2014,4,,,22.0,18.0,0.0,Class 1 (High Value),Grade C - neutral
885682,Canada,Ontario,Toronto,M2P 4F6,Male,College,73455.0,Divorced,Nova,8714.92,Standard,2016,1,,,17.0,12.0,0.0,Class 1 (High Value),Grade C - neutral
565690,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,93261.0,Married,Nova,8717.05,Standard,2015,12,2018.0,9.0,14.0,6.0,0.0,Class 1 (High Value),Grade D - already cancelled
662750,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,93261.0,Married,Nova,8717.05,Standard,2012,10,,,26.0,13.0,0.0,Class 1 (High Value),Grade C - neutral
733608,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,93261.0,Married,Nova,8717.05,Standard,2015,6,,,18.0,3.0,0.0,Class 1 (High Value),Grade C - neutral
618461,Canada,Alberta,Banff,T4V 1D4,Female,College,73455.0,Married,Nova,8717.56,Standard,2015,6,,,20.0,13.0,0.0,Class 1 (High Value),Grade C - neutral
212602,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,18715.0,Married,Aurora,14191.6,2018 Promotion,2018,4,,,0.0,42.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
885357,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,58721.0,Single,Nova,8717.85,Standard,2018,12,,,25.0,5.0,0.0,Class 2 (Low Value),Grade C - neutral
323068,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,75638.0,Married,Nova,8719.9,Standard,2013,5,,,15.0,8.0,0.0,Class 1 (High Value),Grade C - neutral
464828,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,50750.0,Married,Nova,8720.46,Standard,2017,12,,,0.0,3.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
965482,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,50750.0,Married,Nova,8720.46,Standard,2017,3,,,9.0,17.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
846243,Canada,Manitoba,Winnipeg,R3R 3T4,Female,College,73455.0,Married,Nova,8728.46,Standard,2013,10,,,21.0,15.0,0.0,Class 1 (High Value),Grade C - neutral
882044,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,69376.0,Married,Nova,8732.09,Standard,2014,2,,,12.0,20.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
721300,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,70816.0,Single,Nova,8736.5,Standard,2016,11,,,12.0,9.0,0.0,Class 2 (Low Value),Grade C - neutral
904378,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,76749.0,Married,Nova,8737.84,Standard,2017,6,,,10.0,26.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
311762,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,99147.0,Married,Nova,8738.3,Standard,2015,12,,,33.0,11.0,0.0,Class 1 (High Value),Grade C - neutral
209886,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,84294.0,Divorced,Nova,8742.06,Standard,2013,7,,,25.0,21.0,0.0,Class 1 (High Value),Grade C - neutral
347987,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,84294.0,Divorced,Nova,8742.06,Standard,2018,6,,,0.0,9.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
221709,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,54009.0,Single,Aurora,15245.25,2018 Promotion,2018,3,,,0.0,0.0,0.0,Class 2 (Low Value),Grade C - neutral
965012,Canada,Ontario,Ottawa,K1G 4Z0,Male,Bachelor,77060.0,Married,Nova,8744.73,Standard,2012,10,,,29.0,14.0,0.0,Class 1 (High Value),Grade C - neutral
247050,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,75114.0,Divorced,Nova,8750.64,Standard,2012,8,,,18.0,9.0,0.0,Class 1 (High Value),Grade C - neutral
463854,Canada,Ontario,Ottawa,K1G 4Z0,Female,Bachelor,69379.0,Married,Nova,8754.23,Standard,2017,10,,,4.0,13.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
763224,Canada,Quebec,Montreal,H2T 2J6,Male,High School or Below,77822.0,Married,Nova,8759.59,Standard,2018,9,,,0.0,4.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
628017,Canada,Quebec,Montreal,H2Y 2W2,Female,Doctor,175209.0,Divorced,Nova,8763.45,Standard,2013,4,,,13.0,16.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
858445,Canada,British Columbia,Whistler,V6T 1Y8,Female,Doctor,175209.0,Divorced,Nova,8763.45,Standard,2014,10,,,20.0,12.0,0.0,Class 1 (High Value),Grade C - neutral
348774,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,65189.0,Single,Nova,8767.63,Standard,2013,6,,,15.0,19.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
992930,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,71952.0,Married,Nova,8779.09,Standard,2013,11,,,20.0,5.0,0.0,Class 1 (High Value),Grade C - neutral
340924,Canada,British Columbia,Kelowna,V09 2E9,Female,Doctor,135464.0,Married,Nova,8783.17,Standard,2017,5,,,15.0,8.0,0.0,Class 1 (High Value),Grade C - neutral
312774,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,85249.0,Married,Nova,8793.52,Standard,2013,5,,,17.0,3.0,0.0,Class 1 (High Value),Grade C - neutral
633992,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,49871.0,Married,Nova,8798.31,Standard,2014,6,,,2.0,10.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
838160,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,102440.0,Married,Nova,8802.19,Standard,2016,4,,,22.0,15.0,0.0,Class 1 (High Value),Grade C - neutral
160135,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,67755.0,Married,Nova,8804.54,Standard,2014,7,,,13.0,11.0,0.0,Class 1 (High Value),Grade C - neutral
100504,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,75638.0,Divorced,Nova,8807.61,Standard,2017,7,2018.0,3.0,13.0,6.0,0.0,Class 1 (High Value),Grade D - already cancelled
530299,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,87714.0,Single,Nova,8810.9,Standard,2015,1,,,16.0,12.0,0.0,Class 1 (High Value),Grade C - neutral
387695,Canada,Quebec,Montreal,H2Y 4R4,Male,College,73455.0,Single,Nova,8818.05,Standard,2015,10,,,11.0,13.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
234922,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,104968.0,Married,Nova,8819.02,Standard,2017,8,,,4.0,14.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
268307,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,104968.0,Married,Nova,8819.02,Standard,2012,6,,,16.0,15.0,0.0,Class 1 (High Value),Grade C - neutral
440699,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,104968.0,Married,Nova,8819.02,Standard,2018,10,,,0.0,5.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
416127,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,95365.0,Divorced,Nova,8828.93,Standard,2014,5,,,0.0,12.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
672819,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,95365.0,Divorced,Nova,8828.93,Standard,2018,11,,,0.0,4.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
136169,Canada,Quebec,Montreal,H3T 8L4,Female,Bachelor,78672.0,Married,Nova,8836.03,Standard,2016,6,,,14.0,29.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
105193,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,92396.0,Married,Nova,8838.09,Standard,2018,6,,,0.0,3.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
759017,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,92396.0,Married,Nova,8838.09,Standard,2016,10,,,22.0,15.0,0.0,Class 1 (High Value),Grade C - neutral
860657,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,92396.0,Married,Nova,8838.09,Standard,2016,7,,,4.0,8.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
862212,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,92396.0,Married,Nova,8838.09,Standard,2017,10,,,0.0,25.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
162496,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,66516.0,Married,Nova,8840.19,Standard,2018,12,,,16.0,13.0,0.0,Class 1 (High Value),Grade C - neutral
994443,Canada,Quebec,Montreal,H3T 8L4,Female,College,73455.0,Married,Nova,8841.77,Standard,2014,11,,,8.0,19.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
185531,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,65274.0,Married,Nova,8845.19,Standard,2016,11,2017.0,7.0,8.0,0.0,0.0,Class 1 (High Value),Grade D - already cancelled
280574,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Doctor,147572.0,Married,Nova,8847.44,Standard,2017,1,,,24.0,13.0,0.0,Class 1 (High Value),Grade C - neutral
537887,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,70856.0,Married,Nova,8849.69,Standard,2017,10,,,3.0,11.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
543862,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,70856.0,Married,Nova,8849.69,Standard,2012,8,,,17.0,10.0,0.0,Class 1 (High Value),Grade C - neutral
734752,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,81643.0,Married,Nova,8852.69,Standard,2014,11,,,6.0,7.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
428520,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,73455.0,Married,Nova,8858.35,Standard,2017,10,,,0.0,16.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
189329,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,67569.0,Married,Nova,8860.65,Standard,2016,4,,,5.0,23.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
567070,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,67569.0,Married,Nova,8860.65,Standard,2016,3,,,19.0,26.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
134000,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,62533.0,Married,Nova,8861.9,Standard,2018,7,,,0.0,3.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
396863,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,62533.0,Married,Nova,8861.9,Standard,2016,8,,,2.0,8.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
134738,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,91435.0,Married,Nova,8869.62,Standard,2015,9,,,14.0,14.0,0.0,Class 1 (High Value),Grade C - neutral
198499,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,93909.0,Married,Nova,8874.55,Standard,2016,2,,,32.0,28.0,0.0,Class 1 (High Value),Grade C - neutral
150291,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,70384.0,Single,Nova,8879.79,Standard,2013,11,,,13.0,15.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
235092,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,70384.0,Single,Nova,8879.79,Standard,2016,2,,,12.0,23.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
283358,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,70384.0,Single,Nova,8879.79,Standard,2017,1,,,16.0,10.0,0.0,Class 2 (Low Value),Grade C - neutral
749212,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,70384.0,Single,Nova,8879.79,Standard,2017,5,,,9.0,13.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
846125,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,70384.0,Single,Nova,8879.79,Standard,2016,1,,,17.0,20.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
781797,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,74926.0,Married,Nova,8888.14,Standard,2018,12,,,14.0,0.0,0.0,Class 1 (High Value),Grade A - Most Likely
373737,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,47646.0,Single,Nova,8888.88,Standard,2016,1,2018.0,1.0,19.0,0.0,0.0,Class 2 (Low Value),Grade D - already cancelled
504802,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,87928.0,Married,Nova,8901.47,Standard,2013,5,,,17.0,14.0,0.0,Class 1 (High Value),Grade C - neutral
845684,Canada,Alberta,Edmonton,T3G 6Y6,Female,College,73455.0,Single,Nova,8901.68,Standard,2016,12,,,13.0,13.0,0.0,Class 1 (High Value),Grade C - neutral
460938,Canada,Manitoba,Winnipeg,R3R 3T4,Female,Bachelor,55316.0,Single,Nova,8915.17,Standard,2016,11,,,18.0,30.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
152338,Canada,Quebec,Montreal,H2T 9K8,Male,College,73455.0,Married,Nova,8923.11,Standard,2014,7,,,19.0,15.0,0.0,Class 1 (High Value),Grade C - neutral
374344,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,103651.0,Single,Nova,8923.15,Standard,2017,10,,,3.0,13.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
744528,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,103651.0,Single,Nova,8923.15,Standard,2015,12,,,21.0,12.0,0.0,Class 1 (High Value),Grade C - neutral
140191,Canada,New Brunswick,Fredericton,E3B 2H2,Female,High School or Below,79644.0,Divorced,Nova,8927.57,Standard,2017,6,,,6.0,6.0,0.0,Class 1 (High Value),Grade C - neutral
755082,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,78245.0,Married,Nova,8935.27,Standard,2016,2,,,18.0,13.0,0.0,Class 1 (High Value),Grade C - neutral
207492,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Doctor,149992.0,Married,Nova,8936.37,Standard,2012,5,,,16.0,14.0,0.0,Class 1 (High Value),Grade C - neutral
974777,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,101680.0,Married,Nova,8940.58,Standard,2014,1,,,26.0,15.0,0.0,Class 1 (High Value),Grade C - neutral
672039,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,93199.0,Married,Nova,8945.69,Standard,2012,8,,,12.0,10.0,0.0,Class 1 (High Value),Grade C - neutral
208553,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,57235.0,Married,Nova,8954.43,Standard,2015,8,,,18.0,13.0,0.0,Class 1 (High Value),Grade C - neutral
561961,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,103425.0,Married,Nova,8954.84,Standard,2013,5,,,10.0,15.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
809587,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,103425.0,Married,Nova,8954.84,Standard,2012,5,,,12.0,15.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
121737,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,84551.0,Single,Nova,8960.28,Standard,2016,11,,,6.0,12.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
198961,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,103563.0,Married,Nova,8962.8,Standard,2016,10,,,9.0,0.0,0.0,Class 1 (High Value),Grade A - Most Likely
319123,Canada,Alberta,Edmonton,T3G 6Y6,Male,High School or Below,44942.0,Married,Nova,8970.65,Standard,2016,12,,,22.0,10.0,0.0,Class 1 (High Value),Grade C - neutral
122561,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,97537.0,Divorced,Nova,8972.14,Standard,2018,6,,,0.0,12.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
584405,Canada,Ontario,Toronto,P1J 8T7,Female,High School or Below,54522.0,Divorced,Nova,8991.98,Standard,2016,1,,,15.0,3.0,0.0,Class 2 (Low Value),Grade C - neutral
544306,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,73455.0,Single,Nova,8992.78,Standard,2017,7,2018.0,3.0,3.0,0.0,0.0,Class 1 (High Value),Grade D - already cancelled
806008,Canada,Ontario,Toronto,M2P 4F6,Male,Bachelor,71589.0,Married,Nova,8997.04,Standard,2017,5,,,5.0,18.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
112632,Canada,Quebec,Montreal,H2T 2J6,Male,College,73455.0,Married,Nova,9006.6,Standard,2018,12,,,16.0,21.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
434098,Canada,British Columbia,Victoria,V10 6T5,Female,College,73455.0,Married,Nova,9006.6,Standard,2016,9,,,15.0,16.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
511835,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,55513.0,Married,Nova,9009.22,Standard,2018,11,,,0.0,4.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
338125,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,78655.0,Single,Nova,9011.76,Standard,2018,11,,,0.0,4.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
161241,Canada,Ontario,Kingston,M9K 2P4,Female,College,73455.0,Married,Nova,9015.82,Standard,2016,12,,,17.0,5.0,0.0,Class 1 (High Value),Grade C - neutral
517781,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,84226.0,Married,Nova,9024.2,Standard,2017,8,,,6.0,16.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
648077,Canada,Quebec,Montreal,H2Y 2W2,Male,High School or Below,68023.0,Married,Nova,9025.07,Standard,2015,1,,,14.0,13.0,0.0,Class 1 (High Value),Grade C - neutral
671077,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,104352.0,Married,Nova,9027.87,Standard,2017,10,,,4.0,10.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
535892,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,87896.0,Married,Nova,9028.31,Standard,2014,1,,,16.0,21.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
973357,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,87896.0,Married,Nova,9028.31,Standard,2016,6,,,22.0,17.0,0.0,Class 1 (High Value),Grade C - neutral
542287,Canada,Quebec,Montreal,H2Y 4R4,Female,College,73455.0,Single,Nova,9029.94,Standard,2015,7,,,15.0,15.0,0.0,Class 1 (High Value),Grade C - neutral
966698,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,73455.0,Single,Nova,9029.94,Standard,2017,11,2018.0,7.0,0.0,9.0,0.0,Class 1 (High Value),Grade D - already cancelled
262586,Canada,Saskatchewan,Regina,S1J 3C5,Male,College,73455.0,Single,Nova,9031.21,Standard,2015,6,,,3.0,18.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
355512,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,73455.0,Single,Nova,9031.21,Standard,2018,9,,,0.0,3.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
983551,Canada,Quebec,Montreal,H2T 2J6,Female,College,73455.0,Single,Nova,9031.21,Standard,2015,6,,,16.0,8.0,0.0,Class 1 (High Value),Grade C - neutral
771353,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,53862.0,Married,Nova,9033.25,Standard,2017,3,2017.0,11.0,23.0,0.0,0.0,Class 1 (High Value),Grade D - already cancelled
738651,Canada,Alberta,Peace River,T9O 2W2,Male,High School or Below,57746.0,Married,Nova,9034.31,Standard,2017,8,,,0.0,13.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
753994,Canada,Ontario,Toronto,M2M 7K8,Male,High School or Below,57746.0,Married,Nova,9034.31,Standard,2012,7,,,27.0,22.0,0.0,Class 1 (High Value),Grade C - neutral
300964,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,57033.0,Married,Nova,9035.67,Standard,2014,2,,,16.0,9.0,0.0,Class 1 (High Value),Grade C - neutral
423119,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,57033.0,Married,Nova,9035.67,Standard,2014,6,2018.0,6.0,12.0,3.0,0.0,Class 1 (High Value),Grade D - already cancelled
666667,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,97312.0,Married,Nova,9036.66,Standard,2013,5,,,12.0,6.0,0.0,Class 1 (High Value),Grade C - neutral
121351,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,63228.0,Divorced,Aurora,28421.57,2018 Promotion,2018,3,2018.0,5.0,0.0,11.0,0.0,Class 2 (Low Value),Grade D - already cancelled
184924,Canada,Yukon,Whitehorse,Y2K 6R0,Male,College,73455.0,Married,Nova,9048.98,Standard,2018,12,,,11.0,10.0,0.0,Class 1 (High Value),Grade C - neutral
231755,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,73455.0,Married,Nova,9048.98,Standard,2014,2,,,14.0,21.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
268500,Canada,Quebec,Montreal,H2T 9K8,Male,College,73455.0,Married,Nova,9048.98,Standard,2017,7,,,4.0,9.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
145988,Canada,Ontario,Ottawa,K1G 4Z0,Female,Bachelor,76517.0,Married,Nova,9051.71,Standard,2016,8,,,17.0,19.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
760835,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,98514.0,Married,Nova,9057.94,Standard,2013,2,,,15.0,15.0,0.0,Class 1 (High Value),Grade C - neutral
170965,Canada,Ontario,Sudbury,M5V 1G5,Female,College,73455.0,Single,Nova,9061.63,Standard,2016,3,,,8.0,21.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
883755,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,89166.0,Married,Nova,9067.66,Standard,2013,3,,,18.0,7.0,0.0,Class 1 (High Value),Grade C - neutral
589795,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,59510.0,Single,Nova,9075.77,Standard,2016,3,,,12.0,21.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
913522,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,83022.0,Married,Nova,9080.6,Standard,2016,12,,,20.0,3.0,0.0,Class 1 (High Value),Grade C - neutral
716019,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,56711.0,Married,Nova,9080.64,Standard,2018,5,,,0.0,7.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
765293,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,56711.0,Married,Nova,9080.64,Standard,2014,5,,,15.0,15.0,0.0,Class 1 (High Value),Grade C - neutral
313602,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,65062.0,Married,Nova,9090.27,Standard,2015,3,,,27.0,20.0,0.0,Class 1 (High Value),Grade C - neutral
482567,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,59667.0,Married,Nova,9095.05,Standard,2018,10,,,0.0,3.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
794863,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,59667.0,Married,Nova,9095.05,Standard,2012,7,,,15.0,22.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
971987,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,59667.0,Married,Nova,9095.05,Standard,2016,6,,,8.0,23.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
361109,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,75214.0,Married,Nova,9100.73,Standard,2012,8,,,12.0,21.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
855506,Canada,Alberta,Calgary,T3E 2V9,Female,Doctor,250152.0,Married,Nova,9102.27,Standard,2013,5,,,15.0,12.0,0.0,Class 1 (High Value),Grade C - neutral
725413,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,85880.0,Married,Nova,9102.9,Standard,2013,2,,,0.0,21.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
817375,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,86161.0,Married,Nova,9106.87,Standard,2015,4,,,18.0,13.0,0.0,Class 1 (High Value),Grade C - neutral
811567,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,71971.0,Married,Nova,9111.76,Standard,2016,5,,,19.0,13.0,0.0,Class 1 (High Value),Grade C - neutral
833793,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,71971.0,Married,Nova,9111.76,Standard,2017,11,2018.0,7.0,3.0,14.0,0.0,Class 1 (High Value),Grade D - already cancelled
856074,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,73455.0,Married,Nova,9117.44,Standard,2012,5,,,22.0,17.0,0.0,Class 1 (High Value),Grade C - neutral
